primerid	contrast	nomP	coef	adjP	donorID	group_type	dir
IFI27L2	Time	0.160841005402191	0.0567680679224479	0.999392671169884	PTID2	ASDC	increasing over time
SYF2	Time	0.448458490694968	0.0565548095746567	0.999392671169884	PTID2	ASDC	increasing over time
IFI16	Time	0.263754055413396	0.0562921309977283	0.999392671169884	PTID2	ASDC	increasing over time
KIF5B	Time	0.565742544707919	0.0560547044656818	0.999392671169884	PTID2	ASDC	increasing over time
IDS	Time	0.126665953107472	0.0560023764912548	0.999392671169884	PTID2	ASDC	increasing over time
PTEN	Time	0.0260495312565688	0.0558614739845747	0.946022384613833	PTID2	ASDC	increasing over time
AC020656.1	Time	0.690286709838644	0.0558316119205416	0.999392671169884	PTID2	ASDC	increasing over time
SYK	Time	0.271888635471064	0.0558216712019649	0.999392671169884	PTID2	ASDC	increasing over time
CHCHD10	Time	0.13875315955891	0.055624083199564	0.999392671169884	PTID2	ASDC	increasing over time
TRIM8	Time	0.241059906587033	0.0555798495969064	0.999392671169884	PTID2	ASDC	increasing over time
MYD88	Time	0.136537875744833	0.0555392313021328	0.999392671169884	PTID2	ASDC	increasing over time
SSR3	Time	0.525905452999353	0.055340667914946	0.999392671169884	PTID2	ASDC	increasing over time
PARVG	Time	0.417725426722388	0.0551208667679893	0.999392671169884	PTID2	ASDC	increasing over time
DDX24	Time	0.444963581516771	0.055097527394304	0.999392671169884	PTID2	ASDC	increasing over time
PRDX3	Time	0.168155488675709	0.054942245351768	0.999392671169884	PTID2	ASDC	increasing over time
S100A10	Time	0.441412514761191	0.0544445304716787	0.999392671169884	PTID2	ASDC	increasing over time
XRCC5	Time	0.391240497794601	0.0541810020562837	0.999392671169884	PTID2	ASDC	increasing over time
TCF25	Time	0.584805692171979	0.0534694023333381	0.999392671169884	PTID2	ASDC	increasing over time
NAA38	Time	0.404719987497174	0.0534379888032683	0.999392671169884	PTID2	ASDC	increasing over time
NUDCD2	Time	0.0353642914070436	0.053290734057103	0.946022384613833	PTID2	ASDC	increasing over time
VMA21	Time	0.209887626454905	0.0532451421144395	0.999392671169884	PTID2	ASDC	increasing over time
ARF6	Time	0.283378929275372	0.0531331993627142	0.999392671169884	PTID2	ASDC	increasing over time
ARL6IP5	Time	0.133411437533464	0.0529970714688878	0.999392671169884	PTID2	ASDC	increasing over time
PSMA2	Time	0.644985471198581	0.052952072186727	0.999392671169884	PTID2	ASDC	increasing over time
HNRNPF	Time	0.46759038897576	0.0528922521533812	0.999392671169884	PTID2	ASDC	increasing over time
FLNA	Time	0.160580250165492	0.0527178322072493	0.999392671169884	PTID2	ASDC	increasing over time
AL391832.2	Time	0.174280929456992	0.0527171183193769	0.999392671169884	PTID2	ASDC	increasing over time
RUNX2	Time	0.015720506767353	0.0526146616522863	0.939952363260952	PTID2	ASDC	increasing over time
GPSM3	Time	0.401059497872006	0.0525928118512868	0.999392671169884	PTID2	ASDC	increasing over time
CD48	Time	0.581762524389376	0.052521945566686	0.999392671169884	PTID2	ASDC	increasing over time
NDUFA6	Time	0.110802359803341	0.0522077721258498	0.999392671169884	PTID2	ASDC	increasing over time
EPB41L4A-AS1	Time	0.190255889139742	0.0521970818333033	0.999392671169884	PTID2	ASDC	increasing over time
SYNCRIP	Time	0.362167833646606	0.05217294421856	0.999392671169884	PTID2	ASDC	increasing over time
SF3B1	Time	0.58383096150621	0.0520401256249253	0.999392671169884	PTID2	ASDC	increasing over time
CCNDBP1	Time	0.031223464637289	0.0518507143545721	0.946022384613833	PTID2	ASDC	increasing over time
NUCKS1	Time	0.545772857002229	0.0517947848362491	0.999392671169884	PTID2	ASDC	increasing over time
GABARAP	Time	0.510476015864741	0.0516853943776505	0.999392671169884	PTID2	ASDC	increasing over time
UBE2L6	Time	0.0813396819346589	0.0514602782177035	0.999392671169884	PTID2	ASDC	increasing over time
VCP	Time	0.030019690568988	0.0514262288470547	0.946022384613833	PTID2	ASDC	increasing over time
HMGN3	Time	0.619281230624249	0.051377164654393	0.999392671169884	PTID2	ASDC	increasing over time
SLC20A1	Time	0.230950641501707	0.0512178078786298	0.999392671169884	PTID2	ASDC	increasing over time
WDR1	Time	0.207357479600646	0.0510744324654908	0.999392671169884	PTID2	ASDC	increasing over time
ZFP36	Time	0.685779775298313	0.0509568080849748	0.999392671169884	PTID2	ASDC	increasing over time
NAGK	Time	0.0971468065681215	0.0508990464265582	0.999392671169884	PTID2	ASDC	increasing over time
S100A8	Time	0.311379260146467	0.0508528784167573	0.999392671169884	PTID2	ASDC	increasing over time
DDX27	Time	0.340533734300711	0.0507932444070144	0.999392671169884	PTID2	ASDC	increasing over time
PSMB8	Time	0.446491578686552	0.0507453565428924	0.999392671169884	PTID2	ASDC	increasing over time
MED26	Time	0.238031540432602	0.0506543988544732	0.999392671169884	PTID2	ASDC	increasing over time
GRK2	Time	0.0773982254001432	0.0504681525557878	0.999392671169884	PTID2	ASDC	increasing over time
NDUFB9	Time	0.333937581470455	0.050356121940487	0.999392671169884	PTID2	ASDC	increasing over time
SF3B2	Time	0.363444999656938	0.0500802843431196	0.999392671169884	PTID2	ASDC	increasing over time
MBP	Time	0.302032054764471	0.0497679779379961	0.999392671169884	PTID2	ASDC	increasing over time
ARID1B	Time	0.180452232396789	0.0496778107300276	0.999392671169884	PTID2	ASDC	increasing over time
CHMP4B	Time	0.511773291528603	0.049317059842391	0.999392671169884	PTID2	ASDC	increasing over time
NADK	Time	0.0746511225569999	0.049240324452289	0.999392671169884	PTID2	ASDC	increasing over time
PDHB	Time	0.131137290005175	0.0491881331616506	0.999392671169884	PTID2	ASDC	increasing over time
DCP2	Time	0.229875948913967	0.0490943052504073	0.999392671169884	PTID2	ASDC	increasing over time
PDCD2	Time	0.0184203799456397	0.0489867383255995	0.946022384613833	PTID2	ASDC	increasing over time
HDDC2	Time	0.0340985303667956	0.0488917524116902	0.946022384613833	PTID2	ASDC	increasing over time
ATP6V1G1	Time	0.486647100066477	0.0487375110349584	0.999392671169884	PTID2	ASDC	increasing over time
TLN1	Time	0.665468579537913	0.0487193909052928	0.999392671169884	PTID2	ASDC	increasing over time
