primerid	contrast	nomP	coef	adjP	donorID	group_type	dir
ZCCHC10	Time	0.261666715883441	0.00438105603080505	0.674507153657382	PTID2	NK	increasing over time
GLUD1	Time	0.362768661236517	0.00438041344744425	0.747594595454265	PTID2	NK	increasing over time
PDIA4	Time	0.601433438464707	0.00437944732189463	0.862297665162074	PTID2	NK	increasing over time
SFXN1	Time	0.482943799364239	0.00437486079961247	0.819084595530197	PTID2	NK	increasing over time
PHF6	Time	0.582726568864836	0.00437387424648022	0.858737748310991	PTID2	NK	increasing over time
TCP1	Time	0.478097494732606	0.00436699457302661	0.81518045277702	PTID2	NK	increasing over time
HADHA	Time	0.78281832277636	0.00435794912178555	0.938574169065236	PTID2	NK	increasing over time
PSD4	Time	0.248695327227405	0.00435674399781857	0.66613839297385	PTID2	NK	increasing over time
CSNK1A1	Time	0.487416741600677	0.00435095278953779	0.823515418775237	PTID2	NK	increasing over time
SAMD9L	Time	0.695888230382153	0.00435076603372148	0.902854988556156	PTID2	NK	increasing over time
UBE2G1	Time	0.142252178142559	0.0043485415757839	0.553312895697647	PTID2	NK	increasing over time
GNAI3	Time	0.390121826852424	0.00434499096802665	0.762450521205802	PTID2	NK	increasing over time
TNIP1	Time	0.35560695141063	0.00434288383665601	0.739367694404781	PTID2	NK	increasing over time
RBM5	Time	0.573629232217502	0.00433966160693003	0.85545121496046	PTID2	NK	increasing over time
HTATSF1	Time	0.248131166407873	0.0043360632459481	0.66613839297385	PTID2	NK	increasing over time
PDCD7	Time	0.154213512319453	0.00432758570896005	0.576677356526718	PTID2	NK	increasing over time
PLRG1	Time	0.333597758978188	0.00432754202234548	0.725204461600916	PTID2	NK	increasing over time
SPOP	Time	0.281857238107942	0.00432039100610518	0.687467017959843	PTID2	NK	increasing over time
KLRC1	Time	0.754612876898153	0.00431632164494455	0.926947509484197	PTID2	NK	increasing over time
MGAT1	Time	0.48852100329201	0.0042866973538728	0.82423295618573	PTID2	NK	increasing over time
TXNL1	Time	0.713378478872834	0.0042739577895225	0.910453355456425	PTID2	NK	increasing over time
ENOPH1	Time	0.280148196786032	0.00426868939111173	0.687467017959843	PTID2	NK	increasing over time
COMMD8	Time	0.697552017077102	0.00426785388550899	0.903389201707568	PTID2	NK	increasing over time
THUMPD3	Time	0.171886599523604	0.00426293992526453	0.588959950907061	PTID2	NK	increasing over time
ZNRD1	Time	0.660430949380729	0.00426229516908205	0.88898049705084	PTID2	NK	increasing over time
SOD1	Time	0.322845554400522	0.0042522809585871	0.718378831594204	PTID2	NK	increasing over time
COA3	Time	0.629510702762322	0.00424897212380684	0.876864139255991	PTID2	NK	increasing over time
MRPL3	Time	0.557638546781484	0.00424875797761146	0.849042658971186	PTID2	NK	increasing over time
AKIRIN2	Time	0.414542130107815	0.0042461046914074	0.780604899099394	PTID2	NK	increasing over time
TRIM52	Time	0.603175118229669	0.00424186492547421	0.862297665162074	PTID2	NK	increasing over time
PHKG2	Time	0.0454830224927468	0.00424125204608719	0.361004192726406	PTID2	NK	increasing over time
ERCC1	Time	0.455190205505682	0.00423394680258096	0.799155831753237	PTID2	NK	increasing over time
BOD1L1	Time	0.843018155105401	0.00422713935294661	0.960608631603795	PTID2	NK	increasing over time
SLA	Time	0.160209929245284	0.0042220260818473	0.581541236676063	PTID2	NK	increasing over time
PSMD2	Time	0.6714179374569	0.00422123874840286	0.892646879461628	PTID2	NK	increasing over time
TRANK1	Time	0.598259328165062	0.00422009590342917	0.862297665162074	PTID2	NK	increasing over time
FDFT1	Time	0.522491651146664	0.00422004468309237	0.837962056873985	PTID2	NK	increasing over time
HDAC7	Time	0.442325643675354	0.00421899795389258	0.794318606563405	PTID2	NK	increasing over time
CYB561D2	Time	0.0479773192750165	0.00421683144565221	0.365955653651344	PTID2	NK	increasing over time
ADIPOR2	Time	0.434595531621103	0.00421507809728761	0.786719766848667	PTID2	NK	increasing over time
SRA1	Time	0.594003376943938	0.0042123211717997	0.86214214168458	PTID2	NK	increasing over time
CD46	Time	0.551594912579357	0.00420760933049513	0.845763408201487	PTID2	NK	increasing over time
HNRNPU	Time	0.584331748023822	0.00420642014221473	0.858737748310991	PTID2	NK	increasing over time
TMSB4X	Time	0.5426567242109	0.0042059233228553	0.842538044353787	PTID2	NK	increasing over time
PPP1R14B	Time	0.184026705354804	0.00420308356161325	0.603095894517042	PTID2	NK	increasing over time
TAP2	Time	0.613004181324257	0.00420206083160699	0.865638889037105	PTID2	NK	increasing over time
NCOA3	Time	0.514644384412523	0.00420083759447556	0.837289406961048	PTID2	NK	increasing over time
